date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:28%20GMT	http://www.buzzinteractive.co/wp-content/cache/wpfc-minified/k16t98xv/5ul6f.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/k16t98xv/5ul6f.js	(from https://www.buzzinteractive.co/ui-ux-design-services/)
16:07:29	23304/23304	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Jan%202021%2012:25:37%20GMT	https://www.buzzinteractive.co/wp-content/cache/wpfc-minified/ftex94cs/5ul83.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/ftex94cs/5ul83.js	(from https://www.buzzinteractive.co/ui-ux-design-services/)
16:07:30	704725/704725	---MCZ	200	added ('OK')	text/js	date:Sun,%2024%20Jan%202021%2011:07:24%20GMT	https://www.buzzinteractive.co/wp-content/cache/wpfc-minified/1djhggad/5ul6f.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/1djhggad/5ul6f.js	(from https://www.buzzinteractive.co/ui-ux-design-services/)
16:07:31	1042876/1042876	---MCZ	200	added ('OK')	text/js	date:Sun,%2024%20Jan%202021%2011:07:27%20GMT	https://www.buzzinteractive.co/wp-content/cache/wpfc-minified/2psfusbk/5ul6f.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/2psfusbk/5ul6f.js	(from https://www.buzzinteractive.co/ui-ux-design-services/)
16:07:32	33830/33830	---MCZ	200	added ('OK')	text/js	date:Sun,%2024%20Jan%202021%2011:07:32%20GMT	https://www.buzzinteractive.co/wp-content/cache/wpfc-minified/k16t98xv/5ul6f.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/k16t98xv/5ul6f.js	(from https://www.buzzinteractive.co/ui-ux-design-services/)
16:07:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:36%20GMT	https://static.buzzinteractive.co/wp-content/uploads/2018/03/Background.jpg	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static.buzzinteractive.co/wp-content/uploads/2018/03/Background.70.delayed	(from https://www.buzzinteractive.co/seo-services/)
16:07:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:36%20GMT	https://www.buzzinteractive.co/?p=17472	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index561c.html	(from https://www.buzzinteractive.co/seo-services/)
16:07:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:37%20GMT	http://www.buzzinteractive.co/wp-content/uploads/2018/04/Sem-services.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2018/04/Sem-services.png	(from https://www.buzzinteractive.co/seo-services/)
16:07:38	47345/47345	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Aug%202018%2004:20:32%20GMT	https://static.buzzinteractive.co/wp-content/uploads/2018/04/1.png?id=17875	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static.buzzinteractive.co/wp-content/uploads/2018/04/15af2.png	(from https://www.buzzinteractive.co/seo-services/)
16:07:38	529676/529676	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Aug%202018%2004:22:28%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2018/04/Sem-services.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2018/04/Sem-services.png	(from https://www.buzzinteractive.co/seo-services/)
16:07:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:41%20GMT	https://www.buzzinteractive.co/seo-services	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/seo-services	(from https://www.buzzinteractive.co/seo-services/)
16:07:41	0/-1	---M--	301	error ('')			https://static.buzzinteractive.co/wp-content/uploads/2018/03/Background.jpg	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static.buzzinteractive.co/wp-content/uploads/2018/03/Background.75.delayed	(from https://www.buzzinteractive.co/sem-services/)
16:07:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:42%20GMT	http://www.buzzinteractive.co/wp-content/uploads/2018/04/SEO-Services.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2018/04/SEO-Services.png	(from https://www.buzzinteractive.co/sem-services/)
16:07:43	118367/118367	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Aug%202018%2004:20:15%20GMT	https://static.buzzinteractive.co/wp-content/uploads/2018/04/3.png?id=17876	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/static.buzzinteractive.co/wp-content/uploads/2018/04/3b067.png	(from https://www.buzzinteractive.co/sem-services/)
16:07:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:43%20GMT	https://www.buzzinteractive.co/?p=17648	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index6de7.html	(from https://www.buzzinteractive.co/sem-services/)
16:07:47	724747/724747	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Aug%202018%2004:22:02%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2018/04/SEO-Services.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2018/04/SEO-Services.png	(from https://www.buzzinteractive.co/sem-services/)
16:07:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:48%20GMT	https://www.buzzinteractive.co/sem-services	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/sem-services	(from https://www.buzzinteractive.co/sem-services/)
16:07:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:48%20GMT	http://www.buzzinteractive.co/wp-content/cache/wpfc-minified/eiep1ev9/5wne0.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/eiep1ev9/5wne0.js	(from https://www.buzzinteractive.co/sem-services/)
16:07:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:51%20GMT	http://www.buzzinteractive.co/wp-content/uploads/2017/07/Social-media-page.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2017/07/Social-media-page.png	(from https://www.buzzinteractive.co/social-media-services/)
16:07:52	535518/535518	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Aug%202018%2001:59:54%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2017/07/Social-media-page.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2017/07/Social-media-page.png	(from https://www.buzzinteractive.co/social-media-services/)
16:07:53	1204633/1204633	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Jan%202021%2012:59:54%20GMT	https://www.buzzinteractive.co/wp-content/cache/wpfc-minified/eiep1ev9/5wne0.js	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/cache/wpfc-minified/eiep1ev9/5wne0.js	(from https://www.buzzinteractive.co/sem-services/)
16:07:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:53%20GMT	https://www.buzzinteractive.co/?p=15456	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexfd8f.html	(from https://www.buzzinteractive.co/social-media-services/)
16:07:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:54%20GMT	https://www.buzzinteractive.co/social-media-services	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/social-media-services.7e.delayed	(from https://www.buzzinteractive.co/social-media-services/)
16:07:57	93630/93630	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:34:55%20GMT	https://www.buzzinteractive.co/portfolio/goldbrick-construction/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/portfolio/goldbrick-construction/index.html	(from https://www.buzzinteractive.co/buzz-portfolio/)
16:07:57	101000/101000	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2009:39:59%20GMT	https://www.buzzinteractive.co/portfolio/mecatech/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/portfolio/mecatech/index.html	(from https://www.buzzinteractive.co/buzz-portfolio/)
16:07:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:57%20GMT	https://www.buzzinteractive.co/?p=15880	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/indexa123.html	(from https://www.buzzinteractive.co/buzz-portfolio/)
16:07:58	101329/101329	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2008:19:50%20GMT	https://www.buzzinteractive.co/portfolio/goldbrick-hotels/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/portfolio/goldbrick-hotels/index.html	(from https://www.buzzinteractive.co/buzz-portfolio/)
16:07:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:58%20GMT	https://www.buzzinteractive.co/buzz-portfolio	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-portfolio	(from https://www.buzzinteractive.co/buzz-portfolio/)
16:07:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:07:59%20GMT	http://www.buzzinteractive.co/wp-content/uploads/2018/04/Blog-Banner-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2018/04/Blog-Banner-1.png	(from https://www.buzzinteractive.co/blog/)
16:08:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:08:01%20GMT	https://www.buzzinteractive.co/?p=301	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/index8a7d.html	(from https://www.buzzinteractive.co/blog/)
16:08:03	124263/124263	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2014:19:16%20GMT	https://www.buzzinteractive.co/website-development-for-startups/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/website-development-for-startups/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:03	126929/126929	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2014:18:51%20GMT	https://www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/reshaping-web-development-and-design-in-2010-top-10-trends-to-follow/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:04	136707/136707	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2007:08:26%20GMT	https://www.buzzinteractive.co/best-front-end-development-languages/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/best-front-end-development-languages/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:04	572323/572323	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Apr%202018%2015:01:55%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2018/04/Blog-Banner-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2018/04/Blog-Banner-1.png	(from https://www.buzzinteractive.co/blog/)
16:08:04	116964/116964	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2008:51:51%20GMT	https://www.buzzinteractive.co/ecommerce-website-design-best-practices/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/ecommerce-website-design-best-practices/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:08:04%20GMT	https://www.buzzinteractive.co/blog	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/blog	(from https://www.buzzinteractive.co/blog/)
16:08:10	99156/99156	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:03%20GMT	https://www.buzzinteractive.co/digital-headlines-one/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/digital-headlines-one/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:14	139056/139056	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2008:51:52%20GMT	https://www.buzzinteractive.co/how-to-measure-seo-performance/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/how-to-measure-seo-performance/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:19	95102/95102	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2012:23:25%20GMT	https://www.buzzinteractive.co/buzz-interactive-awarded-by-clutch-as-top-b2b-company-in-pakistan/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-interactive-awarded-by-clutch-as-top-b2b-company-in-pakistan/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:19	108577/108577	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:00%20GMT	https://www.buzzinteractive.co/payment-gateways-in-pakistan/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/payment-gateways-in-pakistan/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:08:19%20GMT	http://www.buzzinteractive.co/wp-content/uploads/2018/08/career-buzzinteractive.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2018/08/career-buzzinteractive.83.delayed	(from https://www.buzzinteractive.co/careers/)
16:08:20	118846/118846	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2011:10:52%20GMT	https://www.buzzinteractive.co/chatbots-in-digital-marketing/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/chatbots-in-digital-marketing/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:20	117623/117623	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2000:06:57%20GMT	https://www.buzzinteractive.co/social-media-marketing-for-saas-business/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/social-media-marketing-for-saas-business/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:25	155156/155156	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2012:10:20%20GMT	https://www.buzzinteractive.co/android-app-development-tools-for-developers/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/android-app-development-tools-for-developers/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:26	113242/113242	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:10%20GMT	https://www.buzzinteractive.co/ios-app-development-tools-for-developers/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/ios-app-development-tools-for-developers/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:26	113811/113811	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2011:27:09%20GMT	https://www.buzzinteractive.co/progressive-web-apps-vs-react-native/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/progressive-web-apps-vs-react-native/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:26	518749/518749	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Aug%202018%2004:08:14%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2018/08/career-buzzinteractive.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2018/08/career-buzzinteractive.png	(from https://www.buzzinteractive.co/careers/)
16:08:29	119811/119811	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2014:40:28%20GMT	https://www.buzzinteractive.co/shopify-vs-woocommerce/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/shopify-vs-woocommerce/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:30	121818/121818	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:18%20GMT	https://www.buzzinteractive.co/wordpress-vs-joomla-vs-drupal/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wordpress-vs-joomla-vs-drupal/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:30	116409/116409	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2013:14:12%20GMT	https://www.buzzinteractive.co/magento-vs-opencart/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/magento-vs-opencart/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:08:30%20GMT	https://www.buzzinteractive.co/careers	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/careers	(from https://www.buzzinteractive.co/careers/)
16:08:42	113326/113326	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2020:43:42%20GMT	https://www.buzzinteractive.co/mobile-apps-for-business-management/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/mobile-apps-for-business-management/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:48	111766/111766	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:23%20GMT	https://www.buzzinteractive.co/wordpress-booking-plugins/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wordpress-booking-plugins/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:49	106571/106571	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2017:21:01%20GMT	https://www.buzzinteractive.co/customized-software-for-your-business/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/customized-software-for-your-business/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:49	111287/111287	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2014:35:07%20GMT	https://www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/seo-in-2019-is-different-4-disruptor-trends-to-understand/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:51	111467/111467	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2013:47:06%20GMT	https://www.buzzinteractive.co/discover-on-demand-apps-in-2019/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/discover-on-demand-apps-in-2019/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:51	100578/100578	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2012:51:13%20GMT	https://www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-interactive-clutch-standout-digital-marketing-agency/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:51	106440/106440	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2008:51:45%20GMT	https://www.buzzinteractive.co/5-sales-marketing-tips-to-help-grow-your-business/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/5-sales-marketing-tips-to-help-grow-your-business/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:53	99782/99782	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2011:50:23%20GMT	https://www.buzzinteractive.co/best-of-the-best-with-buzz/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/best-of-the-best-with-buzz/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:53	104929/104929	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2014:59:50%20GMT	https://www.buzzinteractive.co/top-5-web-design-trends-to-watch-for-in-2019/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/top-5-web-design-trends-to-watch-for-in-2019/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:54	238/238	---M--	200	added ('OK')	image/png	date:Tue,%2021%20May%202019%2009:58:00%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2019/05/Arrow-1.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2019/05/Arrow-1.png	(from https://www.buzzinteractive.co/digital-marketing-for-clothing-brand-case-study/)
16:08:54	109124/109124	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2007:52:20%20GMT	https://www.buzzinteractive.co/the-5-best-tools-to-get-more-followers-on-instagram/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/the-5-best-tools-to-get-more-followers-on-instagram/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:55	107204/107204	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2007:19:12%20GMT	https://www.buzzinteractive.co/2-digital-marketing-trends-you-cant-afford-to-ignore/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/2-digital-marketing-trends-you-cant-afford-to-ignore/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:56	103356/103356	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:32%20GMT	https://www.buzzinteractive.co/buzz-interactive-recognized-for-marketing-excellence/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/buzz-interactive-recognized-for-marketing-excellence/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:57	108716/108716	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2016:17:20%20GMT	https://www.buzzinteractive.co/how-to-steal-your-competitors-facebook-audience/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/how-to-steal-your-competitors-facebook-audience/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:57	205/205	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Apr%202019%2014:42:57%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2019/04/Down-Arrow.png	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2019/04/Down-Arrow.png	(from https://www.buzzinteractive.co/digital-marketing-for-clothing-brand-case-study/)
16:08:57	102865/102865	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2007:26:23%20GMT	https://www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/top-4-local-seo-strategies-to-implement-in-2018-beyond/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:58	113178/113178	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2012:56:21%20GMT	https://www.buzzinteractive.co/5-out-of-the-box-digital-marketing-examples-from-2018/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/5-out-of-the-box-digital-marketing-examples-from-2018/index.html	(from https://www.buzzinteractive.co/blog/)
16:08:58	104145/104145	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2007:52:18%20GMT	https://www.buzzinteractive.co/11-ways-to-boost-conversion-rate-for-ecommerce-business/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/11-ways-to-boost-conversion-rate-for-ecommerce-business/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:01	262550/262550	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202020%2014:54:25%20GMT	https://www.buzzinteractive.co/wp-content/uploads/2020/06/header-3.png?id=21121	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/wp-content/uploads/2020/06/header-39f4c.png	(from https://www.buzzinteractive.co/digital-marketing-for-clothing-brand-case-study/)
16:09:01	102354/102354	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2006:43:29%20GMT	https://www.buzzinteractive.co/3-best-social-media-marketing-benefits-for-small-business/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/3-best-social-media-marketing-benefits-for-small-business/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:01	108208/108208	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:02:31%20GMT	https://www.buzzinteractive.co/design-for-reality-not-glory/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/design-for-reality-not-glory/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:02	103960/103960	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2008:19:16%20GMT	https://www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/content-recipe-ingredients-for-a-great-content/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:03	100242/100242	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202021%2018:55:43%20GMT	https://www.buzzinteractive.co/social-media-marketing-tips-for-restaurant-business/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/social-media-marketing-tips-for-restaurant-business/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:04	106491/106491	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:40%20GMT	https://www.buzzinteractive.co/9-ways-for-improving-your-website-speed/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/9-ways-for-improving-your-website-speed/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:05	105594/105594	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:35:44%20GMT	https://www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/25-essential-wordpress-maintenance-guide-for-beginners/index.html	(from https://www.buzzinteractive.co/blog/)
16:09:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2011:09:05%20GMT	https://www.buzzinteractive.co/gb-case-study	C:/My%20Web%20Sites/https___www.buzzinteractive.co_/www.buzzinteractive.co/gb-case-study	(from https://www.buzzinteractive.co/digital-marketing-for-clothing-brand-case-study/)
